Survived,Pclass,Age,SibSp,Parch,Fare,Sex_female,Cabin_D,Embarked_C,Embarked_S
0.0,3.0,0.4129533862283933,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
1.0,1.0,0.0070841598186455,1.0,2.0,0.9192274728614086,0.0,0.0,0.0,1.0
1.0,1.0,0.4129533862283933,0.0,0.0,0.6725633496636979,1.0,1.0,1.0,0.0
1.0,1.0,0.234910739586285,1.0,0.0,0.6605336311092537,1.0,0.0,1.0,0.0
0.0,2.0,0.4190988948710683,1.0,0.0,0.1455721501067225,0.0,1.0,1.0,0.0
1.0,1.0,0.4190988948710683,0.0,0.0,0.3453044186606512,1.0,0.0,1.0,0.0
1.0,1.0,0.3340889770473222,0.0,0.0,0.5043971887591611,1.0,0.0,1.0,0.0
0.0,2.0,0.3624256163219042,1.0,1.0,0.1577031626156161,1.0,1.0,0.0,1.0
0.0,3.0,0.3907622555964863,0.0,0.0,0.0478920242838608,0.0,1.0,0.0,1.0
0.0,2.0,0.6032870501558515,1.0,1.0,0.1592195391792278,0.0,1.0,0.0,1.0
1.0,3.0,0.3624256163219042,0.0,0.0,0.0476396992236758,1.0,1.0,0.0,1.0
1.0,2.0,0.3340889770473222,1.0,0.0,0.1577031626156161,1.0,1.0,0.0,1.0
0.0,2.0,0.7591385661660527,0.0,0.0,0.0849170875622548,0.0,1.0,0.0,1.0
1.0,1.0,0.4332672145083593,0.0,2.0,1.0,1.0,0.0,0.0,1.0
1.0,1.0,0.5607820912439784,1.0,1.0,0.8158105912230911,1.0,0.0,1.0,0.0
0.0,3.0,0.3057523377727402,0.0,0.0,0.0439749203447391,0.0,1.0,0.0,1.0
0.0,3.0,0.3765939359591952,0.0,0.0,0.0478920242838608,0.0,1.0,0.0,1.0
1.0,2.0,0.4190988948710683,0.0,0.0,0.0749090022424176,1.0,1.0,0.0,0.0
1.0,2.0,0.3057523377727402,1.0,1.0,0.1758996813789564,1.0,1.0,0.0,1.0
1.0,1.0,0.5041088126948143,0.0,0.0,0.8226846294612555,1.0,0.0,1.0,0.0
0.0,3.0,0.8583168036270898,0.0,0.0,0.0378335952621117,0.0,1.0,0.0,1.0
1.0,2.0,0.5041088126948143,0.0,0.0,0.078851581307808,1.0,1.0,0.0,1.0
1.0,3.0,0.4332672145083593,1.0,1.0,0.12449451587252,1.0,1.0,0.0,1.0
1.0,1.0,0.220742419948994,0.0,1.0,0.3516732002278204,1.0,0.0,1.0,0.0
1.0,3.0,0.4129533862283933,2.0,0.0,0.1410230204158875,1.0,1.0,0.0,0.0
0.0,1.0,0.638707849249079,0.0,0.0,0.172866928251733,0.0,0.0,0.0,1.0
0.0,1.0,0.5324454519693964,0.0,1.0,0.930827753573038,0.0,0.0,0.0,1.0
0.0,3.0,0.220742419948994,2.0,0.0,0.1091791125800419,0.0,1.0,0.0,1.0
1.0,1.0,0.4129533862283933,1.0,0.0,0.8106549109068113,1.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0478920242838608,0.0,1.0,0.0,1.0
0.0,1.0,0.4049305752337773,1.0,0.0,0.403962716546155,0.0,0.0,0.0,1.0
1.0,1.0,0.5749504108812694,0.0,0.0,0.8158105912230911,1.0,0.0,1.0,0.0
1.0,3.0,0.6316236894304336,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
0.0,1.0,0.6316236894304336,0.0,0.0,0.2153254720328604,0.0,0.0,0.0,1.0
1.0,2.0,0.0223859450269198,1.0,1.0,0.1577031626156161,0.0,0.0,0.0,1.0
0.0,2.0,0.3907622555964863,0.0,0.0,0.078851581307808,0.0,1.0,0.0,1.0
0.0,2.0,0.3482572966846132,0.0,0.0,0.078851581307808,0.0,1.0,0.0,1.0
0.0,2.0,0.5041088126948143,0.0,0.0,0.078851581307808,0.0,1.0,0.0,1.0
1.0,2.0,0.3340889770473222,0.0,0.0,0.078851581307808,1.0,0.0,0.0,1.0
1.0,2.0,0.5607820912439784,0.0,0.0,0.078851581307808,1.0,1.0,0.0,1.0
1.0,3.0,0.4129533862283933,1.0,0.0,0.097654650696593,1.0,1.0,0.0,1.0
1.0,3.0,0.0365542646642108,1.0,1.0,0.0964415494457037,0.0,1.0,0.0,1.0
0.0,3.0,0.5891187305185605,0.0,0.0,0.0525424479291451,0.0,1.0,0.0,1.0
0.0,3.0,0.3199206574100312,0.0,0.0,0.0559542951972714,0.0,1.0,0.0,1.0
0.0,1.0,0.4129533862283933,0.0,0.0,0.212292718905637,0.0,0.0,0.0,1.0
0.0,3.0,0.206574100311703,1.0,1.0,0.0438487578146466,0.0,1.0,1.0,0.0
0.0,3.0,0.3482572966846132,1.0,0.0,0.1079660113291525,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0438232826883779,0.0,1.0,1.0,0.0
0.0,3.0,0.3907622555964863,0.0,0.0,0.0576223094172443,0.0,1.0,0.0,1.0
1.0,1.0,0.3057523377727402,0.0,1.0,0.3336028439945726,1.0,0.0,0.0,1.0
0.0,2.0,0.5324454519693964,0.0,0.0,0.078851581307808,1.0,1.0,0.0,1.0
1.0,3.0,0.4129533862283933,0.0,0.0,0.047791336880037,1.0,1.0,0.0,0.0
1.0,3.0,0.4129533862283933,0.0,0.0,0.047791336880037,1.0,1.0,0.0,0.0
0.0,2.0,0.4049305752337773,1.0,0.0,0.1681406857782681,0.0,1.0,1.0,0.0
0.0,3.0,0.6316236894304336,0.0,1.0,0.0876720405030245,1.0,1.0,1.0,0.0
0.0,3.0,0.4899404930575234,0.0,0.0,0.0427618190938497,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,1.0,0.0,0.094015346943925,0.0,1.0,0.0,0.0
0.0,3.0,0.4190988948710683,0.0,0.0,0.0439749203447391,0.0,1.0,0.0,1.0
1.0,1.0,0.8441484839897988,1.0,0.0,0.4564293456471197,1.0,0.0,1.0,0.0
1.0,3.0,0.4129533862283933,0.0,0.0,0.0438487578146466,1.0,1.0,1.0,0.0
1.0,3.0,0.4129533862283933,0.0,0.0,0.0470076734719625,1.0,1.0,0.0,0.0
1.0,1.0,0.3340889770473222,0.0,0.0,0.4203395834331614,1.0,0.0,1.0,0.0
1.0,1.0,0.3482572966846132,1.0,0.0,0.3362819781071616,0.0,0.0,1.0,0.0
0.0,3.0,0.249079059223576,1.0,0.0,0.0394003155276353,0.0,1.0,0.0,1.0
0.0,3.0,0.2632473788608671,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
0.0,1.0,0.3057523377727402,0.0,0.0,0.8226846294612555,0.0,1.0,1.0,0.0
0.0,3.0,0.0365542646642108,3.0,1.0,0.1278305443124657,1.0,1.0,0.0,1.0
1.0,1.0,0.4129533862283933,1.0,0.0,0.4984075013328949,1.0,1.0,1.0,0.0
1.0,3.0,0.3057523377727402,0.0,0.0,0.0439749203447391,1.0,1.0,0.0,1.0
0.0,3.0,0.2774156984981581,0.0,0.0,0.0243378438459676,0.0,1.0,1.0,0.0
0.0,3.0,0.2632473788608671,0.0,0.0,0.0471593111283236,0.0,1.0,0.0,1.0
1.0,3.0,0.0082176253896287,0.0,2.0,0.0954813798056247,1.0,1.0,1.0,0.0
0.0,3.0,0.4474355341456503,0.0,0.0,0.0480691370664906,0.0,1.0,0.0,1.0
1.0,1.0,0.4899404930575234,1.0,0.0,0.3154063252312322,1.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0478920242838608,0.0,1.0,0.0,1.0
0.0,2.0,0.249079059223576,0.0,0.0,0.4458147097018378,0.0,1.0,0.0,1.0
1.0,2.0,0.5041088126948143,0.0,0.0,0.078851581307808,1.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.04688151094187,0.0,1.0,0.0,0.0
1.0,2.0,0.234910739586285,0.0,0.0,0.0727860750533612,1.0,1.0,1.0,0.0
1.0,1.0,0.5041088126948143,1.0,2.0,0.7278607505336129,0.0,0.0,0.0,1.0
1.0,3.0,0.2915840181354491,0.0,0.0,0.0472854736584161,0.0,1.0,0.0,1.0
0.0,3.0,0.3907622555964863,2.0,0.0,0.0480691370664906,0.0,1.0,0.0,1.0
1.0,1.0,0.3199206574100312,1.0,0.0,0.6870702209724583,1.0,0.0,1.0,0.0
1.0,3.0,0.3340889770473222,0.0,2.0,0.1012939544492611,1.0,0.0,0.0,1.0
0.0,3.0,0.3057523377727402,0.0,0.0,0.0472854736584161,0.0,1.0,0.0,1.0
0.0,3.0,0.4332672145083593,0.0,0.0,0.0476396992236758,1.0,1.0,0.0,1.0
0.0,2.0,0.6457920090677245,0.0,0.0,0.1577031626156161,0.0,1.0,0.0,1.0
0.0,2.0,0.3199206574100312,0.0,0.0,0.0636878156716911,0.0,1.0,0.0,1.0
1.0,2.0,0.3907622555964863,0.0,0.0,0.0767286541187516,1.0,1.0,0.0,1.0
1.0,3.0,0.5466137716066874,0.0,0.0,0.0480691370664906,0.0,1.0,0.0,1.0
0.0,3.0,0.3624256163219042,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
0.0,3.0,0.2915840181354491,1.0,0.0,0.0595935989499395,1.0,1.0,0.0,1.0
0.0,3.0,0.3907622555964863,1.0,0.0,0.0961382741329813,0.0,1.0,0.0,1.0
0.0,3.0,0.2774156984981581,0.0,0.0,0.0525424479291451,1.0,1.0,0.0,1.0
0.0,2.0,0.4757721734202323,1.0,0.0,0.1273756313433822,0.0,1.0,0.0,1.0
0.0,3.0,0.7166336072541796,0.0,0.0,0.0470076734719625,0.0,1.0,0.0,1.0
1.0,2.0,0.0365542646642108,1.0,1.0,0.113728242270877,0.0,1.0,0.0,1.0
0.0,3.0,0.2915840181354491,0.0,0.0,0.0471593111283236,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,3.0,1.0,0.1544684281301196,1.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0478920242838608,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0415990615448723,0.0,1.0,0.0,0.0
1.0,1.0,0.4616038537829414,1.0,0.0,0.5458955629002096,1.0,0.0,0.0,0.0
0.0,2.0,0.4129533862283933,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,3.0,0.6174553697931425,0.0,0.0,0.0480691370664906,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0488273253482965,1.0,1.0,0.0,1.0
1.0,2.0,0.4757721734202323,1.0,1.0,0.1971289532695201,1.0,1.0,0.0,1.0
1.0,2.0,0.249079059223576,0.0,2.0,0.078851581307808,1.0,1.0,0.0,1.0
0.0,2.0,0.4190988948710683,0.0,0.0,0.078851581307808,0.0,1.0,0.0,1.0
0.0,3.0,0.1357325021252479,0.0,2.0,0.1464819760448895,1.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0478920242838608,0.0,1.0,1.0,0.0
0.0,3.0,0.2915840181354491,0.0,0.0,0.0469063795175132,0.0,1.0,0.0,0.0
0.0,3.0,0.4049305752337773,0.0,0.0,0.0477658617537683,0.0,1.0,0.0,1.0
0.0,3.0,0.3907622555964863,1.0,1.0,0.0873432900640335,1.0,1.0,0.0,1.0
0.0,3.0,0.249079059223576,1.0,1.0,0.1225990451680054,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0439749203447391,0.0,1.0,0.0,1.0
1.0,2.0,0.3907622555964863,1.0,0.0,0.1577031626156161,1.0,1.0,0.0,1.0
1.0,2.0,0.2632473788608671,0.0,0.0,0.1577031626156161,1.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0470076734719625,0.0,1.0,0.0,0.0
1.0,3.0,0.4474355341456503,0.0,0.0,0.0488273253482965,0.0,0.0,0.0,1.0
1.0,1.0,0.3907622555964863,0.0,0.0,0.1610391910555618,0.0,0.0,0.0,1.0
1.0,3.0,0.4129533862283933,1.0,0.0,0.097654650696593,1.0,1.0,0.0,1.0
1.0,2.0,0.5891187305185605,1.0,0.0,0.1577031626156161,1.0,1.0,0.0,1.0
0.0,3.0,0.234910739586285,0.0,0.0,0.0432167320629332,0.0,1.0,0.0,1.0
0.0,1.0,0.7024652876168886,1.0,0.0,0.3390617996235746,0.0,0.0,0.0,1.0
1.0,1.0,0.192405780674412,1.0,2.0,0.7278607505336129,1.0,0.0,0.0,1.0
0.0,3.0,0.2915840181354491,2.0,2.0,0.2085017774966078,1.0,1.0,0.0,1.0
0.0,2.0,0.4332672145083593,0.0,0.0,0.0636878156716911,0.0,1.0,0.0,1.0
1.0,2.0,0.6316236894304336,1.0,1.0,0.1592195391792278,1.0,1.0,0.0,1.0
0.0,3.0,0.2774156984981581,0.0,0.0,0.0576223094172443,0.0,1.0,0.0,1.0
0.0,3.0,0.3482572966846132,1.0,0.0,0.0471593111283236,0.0,1.0,0.0,1.0
1.0,2.0,0.3907622555964863,0.0,0.0,0.078851581307808,1.0,1.0,0.0,1.0
1.0,3.0,0.4129533862283933,0.0,0.0,0.0492064194891994,0.0,1.0,0.0,1.0
1.0,1.0,0.0507225843015018,0.0,2.0,0.4965120306283803,0.0,0.0,0.0,1.0
1.0,2.0,0.178237461037121,0.0,1.0,0.118277371961712,1.0,1.0,0.0,1.0
1.0,1.0,0.4757721734202323,0.0,0.0,0.1610391910555618,0.0,1.0,0.0,1.0
1.0,3.0,0.0648909039387928,2.0,1.0,0.1168113391000122,1.0,1.0,1.0,0.0
1.0,1.0,0.7308019268914706,0.0,0.0,0.1849979407606266,0.0,0.0,0.0,1.0
0.0,2.0,0.5041088126948143,1.0,2.0,0.1683177985608979,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,1.0,0.0,0.1211081437306624,0.0,1.0,0.0,1.0
0.0,1.0,0.4190988948710683,0.0,0.0,0.1683177985608979,0.0,0.0,1.0,0.0
1.0,1.0,0.6882969679795976,1.0,0.0,0.5404620823974763,0.0,0.0,1.0,0.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
1.0,3.0,0.4049305752337773,0.0,0.0,0.0478920242838608,0.0,1.0,1.0,0.0
0.0,1.0,0.914990082176254,0.0,0.0,0.1610391910555618,0.0,0.0,0.0,1.0
1.0,1.0,0.4129533862283933,1.0,0.0,0.3145723181212457,1.0,0.0,0.0,1.0
1.0,2.0,0.7024652876168886,0.0,0.0,0.0636878156716911,1.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0470076734719625,0.0,1.0,0.0,0.0
1.0,1.0,0.6741286483423066,0.0,0.0,0.1610391910555618,0.0,0.0,0.0,1.0
0.0,3.0,0.4757721734202323,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
0.0,1.0,0.6599603287050155,0.0,0.0,0.2335219907962007,0.0,0.0,0.0,1.0
0.0,2.0,0.6741286483423066,0.0,0.0,0.078851581307808,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
0.0,3.0,0.5324454519693964,0.0,0.0,0.0427618190938497,0.0,1.0,0.0,1.0
0.0,2.0,0.4129533862283933,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.7874752054406348,0.0,0.0,0.1610391910555618,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0468560358156013,0.0,1.0,0.0,0.0
1.0,3.0,0.004675545480306,2.0,1.0,0.1168113391000122,1.0,1.0,1.0,0.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0439749203447391,0.0,1.0,0.0,1.0
0.0,3.0,0.5324454519693964,0.0,0.0,0.0525424479291451,0.0,1.0,0.0,1.0
1.0,2.0,0.4616038537829414,1.0,2.0,0.1683177985608979,1.0,1.0,0.0,1.0
1.0,2.0,0.3199206574100312,0.0,0.0,0.0836536426094535,1.0,1.0,1.0,0.0
0.0,3.0,0.3057523377727402,0.0,0.0,0.0596694177781201,1.0,1.0,0.0,1.0
0.0,1.0,0.4129533862283933,0.0,0.0,0.3154063252312322,0.0,0.0,0.0,1.0
0.0,2.0,0.4757721734202323,1.0,0.0,0.1273756313433822,0.0,1.0,0.0,1.0
0.0,3.0,0.4049305752337773,1.0,0.0,0.042736343967581,0.0,1.0,0.0,1.0
0.0,3.0,0.3057523377727402,0.0,0.0,0.0456174594384432,0.0,1.0,0.0,1.0
1.0,3.0,0.0223859450269198,0.0,1.0,0.0745299081015147,1.0,1.0,0.0,1.0
0.0,2.0,0.4129533862283933,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,0.7024652876168886,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
1.0,3.0,0.8866534429016718,0.0,0.0,0.0581530412145084,1.0,1.0,0.0,1.0
1.0,1.0,0.3482572966846132,1.0,0.0,0.5524414572500086,0.0,0.0,1.0,0.0
0.0,3.0,0.4129533862283933,3.0,1.0,0.1544684281301196,1.0,1.0,0.0,1.0
1.0,1.0,0.4899404930575234,1.0,0.0,0.5458955629002096,1.0,0.0,0.0,1.0
0.0,1.0,0.8158118447152167,0.0,0.0,0.1801455357570691,0.0,0.0,1.0,0.0
0.0,3.0,0.4190988948710683,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
1.0,3.0,0.1215641824879569,1.0,1.0,0.0964415494457037,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,1.0,0.0,0.1211081437306624,0.0,1.0,0.0,1.0
0.0,3.0,0.2915840181354491,0.0,0.0,0.0439749203447391,0.0,1.0,0.0,1.0
0.0,1.0,0.7733068858033437,0.0,0.0,0.1849979407606266,0.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.3002680347213839,0.0,1.0,1.0,0.0
0.0,3.0,0.2915840181354491,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0876969090786677,0.0,1.0,1.0,0.0
1.0,1.0,0.7591385661660527,1.0,0.0,0.4747271583649093,1.0,0.0,1.0,0.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0915891444421462,0.0,1.0,0.0,1.0
0.0,1.0,0.3482572966846132,1.0,2.0,0.9192274728614086,1.0,0.0,0.0,1.0
0.0,3.0,0.3340889770473222,0.0,0.0,0.0472854736584161,0.0,1.0,0.0,1.0
0.0,3.0,0.234910739586285,0.0,0.0,0.0525424479291451,0.0,1.0,0.0,1.0
0.0,3.0,0.2915840181354491,0.0,0.0,0.0470076734719625,1.0,1.0,0.0,0.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0462749603164253,1.0,1.0,0.0,0.0
0.0,3.0,0.5182771323321054,0.0,0.0,0.0581530412145084,1.0,1.0,0.0,1.0
1.0,1.0,0.220742419948994,0.0,0.0,0.5246662910096459,1.0,0.0,0.0,1.0
0.0,1.0,0.249079059223576,1.0,0.0,0.6605336311092537,0.0,0.0,1.0,0.0
1.0,2.0,0.4616038537829414,0.0,2.0,0.1577031626156161,1.0,1.0,0.0,1.0
1.0,1.0,0.4129533862283933,0.0,0.0,0.1610391910555618,0.0,1.0,0.0,1.0
0.0,3.0,0.3907622555964863,0.0,0.0,0.1366255283814135,0.0,1.0,0.0,1.0
1.0,3.0,0.3624256163219042,0.0,0.0,0.342675628249974,0.0,1.0,0.0,1.0
1.0,3.0,0.4049305752337773,0.0,0.0,0.0470076734719625,0.0,1.0,0.0,0.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
1.0,1.0,0.5041088126948143,0.0,0.0,0.1594469956637695,0.0,0.0,0.0,1.0
1.0,1.0,0.7591385661660527,1.0,0.0,0.3602910715141383,1.0,1.0,1.0,0.0
0.0,3.0,0.3340889770473222,0.0,0.0,0.0454658217820821,0.0,1.0,0.0,1.0
0.0,1.0,0.6599603287050155,0.0,0.0,0.2063533751812828,0.0,0.0,0.0,1.0
1.0,2.0,0.4757721734202323,0.0,0.0,0.0636878156716911,1.0,0.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.1464819760448895,0.0,1.0,0.0,0.0
1.0,2.0,0.5041088126948143,1.0,0.0,0.1577031626156161,1.0,1.0,0.0,1.0
0.0,3.0,0.4474355341456503,0.0,0.0,0.0478920242838608,0.0,1.0,0.0,1.0
1.0,1.0,0.4190988948710683,0.0,0.0,0.5671248347907734,1.0,0.0,0.0,1.0
0.0,3.0,0.3057523377727402,0.0,0.0,0.0478920242838608,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0438232826883779,0.0,1.0,1.0,0.0
1.0,1.0,0.6174553697931425,0.0,1.0,0.3516732002278204,1.0,0.0,1.0,0.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0438487578146466,0.0,1.0,1.0,0.0
0.0,3.0,0.5678662510626239,0.0,0.0,0.0470076734719625,0.0,1.0,0.0,0.0
1.0,2.0,0.7024652876168886,0.0,0.0,0.0636878156716911,1.0,1.0,0.0,1.0
0.0,3.0,0.5466137716066874,0.0,0.0,0.0480691370664906,0.0,1.0,0.0,1.0
0.0,2.0,0.3199206574100312,2.0,1.0,0.0697533219261379,0.0,1.0,0.0,1.0
1.0,2.0,0.0223859450269198,1.0,1.0,0.1577031626156161,1.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0438487578146466,0.0,1.0,1.0,0.0
0.0,3.0,0.234910739586285,1.0,1.0,0.0438487578146466,0.0,1.0,1.0,0.0
1.0,3.0,0.4129533862283933,0.0,2.0,0.1356144084887973,1.0,1.0,1.0,0.0
0.0,3.0,0.4190988948710683,0.0,0.0,0.0525424479291451,1.0,1.0,0.0,1.0
1.0,2.0,0.0932275432133749,0.0,2.0,0.1592195391792278,1.0,1.0,0.0,1.0
0.0,1.0,0.6316236894304336,0.0,0.0,0.1610391910555618,0.0,0.0,0.0,1.0
1.0,1.0,0.4190988948710683,0.0,0.0,0.6455215031294979,1.0,1.0,1.0,0.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0879498406894782,0.0,1.0,0.0,1.0
1.0,1.0,0.3057523377727402,0.0,2.0,0.3002425595951153,1.0,0.0,1.0,0.0
1.0,1.0,0.5041088126948143,0.0,2.0,0.4306509440657209,1.0,0.0,0.0,1.0
1.0,2.0,0.4474355341456503,1.0,0.0,0.1577031626156161,0.0,1.0,0.0,1.0
0.0,1.0,0.7024652876168886,1.0,0.0,0.6455215031294979,0.0,0.0,1.0,0.0
0.0,1.0,0.9008217625389628,0.0,0.0,0.1577031626156161,0.0,1.0,0.0,1.0
1.0,2.0,0.2632473788608671,1.0,0.0,0.1577031626156161,1.0,1.0,0.0,1.0
1.0,2.0,0.4129533862283933,0.0,0.0,0.0840830804522684,0.0,1.0,1.0,0.0
0.0,3.0,0.4616038537829414,1.0,1.0,0.12449451587252,0.0,1.0,0.0,1.0
1.0,2.0,0.1073958628506659,1.0,1.0,0.2229073548509189,0.0,1.0,0.0,1.0
1.0,1.0,0.234910739586285,0.0,2.0,0.6725633496636979,0.0,0.0,1.0,0.0
0.0,2.0,0.3765939359591952,0.0,0.0,0.1577031626156161,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0474880615673146,0.0,1.0,0.0,0.0
1.0,3.0,0.3057523377727402,0.0,0.0,0.0438232826883779,0.0,1.0,1.0,0.0
1.0,3.0,0.3057523377727402,0.0,0.0,0.0471593111283236,1.0,1.0,0.0,1.0
0.0,1.0,0.8724851232643808,0.0,0.0,0.1610391910555618,0.0,1.0,0.0,1.0
1.0,1.0,0.6741286483423066,1.0,0.0,0.2401940476760922,1.0,0.0,1.0,0.0
1.0,1.0,0.5466137716066874,1.0,1.0,0.4831175731666856,1.0,0.0,0.0,1.0
1.0,3.0,0.5041088126948143,1.0,0.0,0.1055398088273738,1.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0470076734719625,0.0,1.0,0.0,0.0
0.0,3.0,0.5607820912439784,0.0,0.0,0.0478920242838608,0.0,1.0,0.0,1.0
0.0,2.0,0.3907622555964863,0.0,0.0,0.0818843344350314,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0488273253482965,1.0,1.0,0.0,1.0
0.0,3.0,0.3340889770473222,2.0,0.0,0.1464819760448895,0.0,1.0,0.0,1.0
0.0,3.0,0.2632473788608671,0.0,0.0,0.0478920242838608,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0438487578146466,0.0,1.0,1.0,0.0
1.0,3.0,0.4474355341456503,0.0,0.0,0.0476396992236758,0.0,1.0,0.0,1.0
1.0,2.0,0.8724851232643808,0.0,0.0,0.0636878156716911,0.0,1.0,0.0,1.0
1.0,1.0,0.7449702465287616,2.0,0.0,0.3122474095739163,1.0,0.0,0.0,1.0
1.0,1.0,0.5041088126948143,0.0,0.0,0.1600535462892142,0.0,0.0,0.0,1.0
1.0,3.0,0.4129533862283933,0.0,0.0,0.0470076734719625,1.0,1.0,0.0,0.0
0.0,3.0,0.220742419948994,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
0.0,3.0,0.2632473788608671,0.0,0.0,0.0879498406894782,0.0,1.0,0.0,1.0
1.0,2.0,0.4757721734202323,0.0,0.0,0.078851581307808,1.0,1.0,0.0,1.0
1.0,1.0,0.5466137716066874,1.0,0.0,0.3390617996235746,1.0,0.0,0.0,1.0
0.0,3.0,0.4129533862283933,1.0,0.0,0.0876969090786677,1.0,1.0,1.0,0.0
1.0,3.0,0.4474355341456503,0.0,0.0,0.0480691370664906,0.0,1.0,0.0,1.0
1.0,2.0,0.3482572966846132,1.0,1.0,0.1819651876334032,1.0,1.0,0.0,1.0
1.0,1.0,0.5466137716066874,1.0,1.0,0.6725633496636979,1.0,0.0,1.0,0.0
0.0,2.0,0.7591385661660527,0.0,0.0,0.1577031626156161,0.0,1.0,0.0,1.0
0.0,1.0,0.5041088126948143,0.0,0.0,0.2433784384596768,0.0,0.0,1.0,0.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0528457232418675,0.0,1.0,1.0,0.0
1.0,1.0,0.249079059223576,0.0,2.0,0.4831175731666856,1.0,0.0,0.0,1.0
0.0,2.0,0.6599603287050155,0.0,0.0,0.0909825938167016,0.0,1.0,0.0,1.0
1.0,1.0,0.8441484839897988,1.0,1.0,0.4803880953521844,0.0,0.0,1.0,0.0
0.0,3.0,0.3057523377727402,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0488273253482965,0.0,1.0,0.0,1.0
0.0,3.0,0.4899404930575234,0.0,0.0,0.0432167320629332,0.0,1.0,0.0,1.0
1.0,1.0,0.7308019268914706,1.0,0.0,0.4747271583649093,1.0,0.0,1.0,0.0
0.0,3.0,0.6599603287050155,0.0,0.0,0.0439749203447391,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,2.0,0.0470076734719625,1.0,1.0,0.0,0.0
0.0,2.0,0.5182771323321054,1.0,0.0,0.1577031626156161,0.0,1.0,0.0,1.0
0.0,3.0,0.5041088126948143,1.0,1.0,0.1464819760448895,0.0,1.0,0.0,1.0
1.0,2.0,0.4129533862283933,0.0,0.0,0.2001617063967435,1.0,1.0,0.0,1.0
0.0,3.0,0.6882969679795976,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,0.4129533862283933,0.0,0.0,0.0438232826883779,0.0,1.0,1.0,0.0
